rank,asset,symbol,market_id,market_slug,token_id,question,horizon_hours,segment_type,segment_value,combined_regime,simplicity,sample_count,train_samples,test_samples,learned_direction,train_direction_match_rate,test_direction_match_rate,train_average_forward_return,test_average_forward_return,train_win_rate,test_win_rate,full_correlation,train_correlation,test_correlation,train_test_direction_match,stability,baseline_test_average_forward_return,test_improvement_over_baseline,score,grade,filter_reason
316,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",4,funding_direction,negative,,1.0,261,156,105,-1,0.5163934426229508,0.5084745762711864,0.00022733089978801453,0.00016818718677964026,0.40384615384615385,0.2857142857142857,0.05803007509094118,0.08676009400630856,-0.17524614321386894,True,0.5173520188012617,0.00016818718677964026,0.0,2.217352018801262,REJECTED,no_improvement_over_baseline
317,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",4,funding_intensity,low,,1.0,261,156,105,-1,0.5163934426229508,0.5084745762711864,0.00022733089978801453,0.00016818718677964026,0.40384615384615385,0.2857142857142857,0.05803007509094118,0.08676009400630856,-0.17524614321386894,True,0.5173520188012617,0.00016818718677964026,0.0,2.217352018801262,REJECTED,no_improvement_over_baseline
318,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,24,funding_direction,negative,,1.0,252,151,101,-1,0.5420560747663551,0.6829268292682927,0.0002523865557344322,0.0002455317474493327,0.3841059602649007,0.27722772277227725,-0.034110588754120166,-0.038073157592098034,-0.12429598997945722,True,0.8076146315184196,0.0002455317474493327,0.0,2.50761463151842,REJECTED,no_improvement_over_baseline
319,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,24,funding_intensity,low,,1.0,252,151,101,-1,0.5420560747663551,0.6829268292682927,0.0002523865557344322,0.0002455317474493327,0.3841059602649007,0.27722772277227725,-0.034110588754120166,-0.038073157592098034,-0.12429598997945722,True,0.8076146315184196,0.0002455317474493327,0.0,2.50761463151842,REJECTED,no_improvement_over_baseline
320,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",24,funding_direction,negative,,1.0,245,147,98,-1,0.6428571428571429,1.0,0.00013371266857014808,6.783239005626512e-06,0.12244897959183673,0.01020408163265306,-0.06179490456258245,-0.06511959904374028,-0.027804620339958255,True,0.8055609240679917,6.783239005626512e-06,0.0,2.505560924067992,REJECTED,no_improvement_over_baseline
321,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",24,funding_intensity,low,,1.0,245,147,98,-1,0.6428571428571429,1.0,0.00013371266857014808,6.783239005626512e-06,0.12244897959183673,0.01020408163265306,-0.06179490456258245,-0.06511959904374028,-0.027804620339958255,True,0.8055609240679917,6.783239005626512e-06,0.0,2.505560924067992,REJECTED,no_improvement_over_baseline
322,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",24,funding_direction,negative,,1.0,245,147,98,1,0.6666666666666666,1.0,9.475895912505712e-05,3.422933339275936e-05,0.04081632653061224,0.01020408163265306,0.01424474484414414,0.014384523281276398,0.11268958593089168,True,0.8028769046562553,3.422933339275936e-05,0.0,2.5028769046562553,REJECTED,no_improvement_over_baseline
323,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",24,funding_intensity,low,,1.0,245,147,98,1,0.6666666666666666,1.0,9.475895912505712e-05,3.422933339275936e-05,0.04081632653061224,0.01020408163265306,0.01424474484414414,0.014384523281276398,0.11268958593089168,True,0.8028769046562553,3.422933339275936e-05,0.0,2.5028769046562553,REJECTED,no_improvement_over_baseline
324,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,4,funding_direction,negative,,1.0,52,31,21,-1,0.391304347826087,0.5,0.0011341505591229686,0.001866986803410418,0.2903225806451613,0.38095238095238093,-0.07931781928816882,-0.026670145568332623,-0.16606932296258617,True,0.8053340291136666,0.001866986803410418,0.0,2.0253340291136666,REJECTED,no_improvement_over_baseline
325,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,4,funding_intensity,high,,1.0,52,31,21,-1,0.391304347826087,0.5,0.0011341505591229686,0.001866986803410418,0.2903225806451613,0.38095238095238093,-0.07931781928816882,-0.026670145568332623,-0.16606932296258617,True,0.8053340291136666,0.001866986803410418,0.0,2.0253340291136666,REJECTED,no_improvement_over_baseline
326,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,24,funding_direction,negative,,1.0,32,19,13,1,0.625,0.75,0.0010575071904661692,0.002078264872012046,0.5263157894736842,0.46153846153846156,0.24626039559551308,0.30624475149126096,0.29987857537599555,True,0.8599757150751992,0.002078264872012046,0.0,1.8799757150751992,REJECTED,no_improvement_over_baseline
327,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,24,funding_intensity,high,,1.0,32,19,13,1,0.625,0.75,0.0010575071904661692,0.002078264872012046,0.5263157894736842,0.46153846153846156,0.24626039559551308,0.30624475149126096,0.29987857537599555,True,0.8599757150751992,0.002078264872012046,0.0,1.8799757150751992,REJECTED,no_improvement_over_baseline
328,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",1,funding_direction,positive,,1.0,38,22,16,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.5800000000000001,REJECTED,train_test_direction_mismatch
329,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",4,funding_direction,positive,,1.0,38,22,16,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.5800000000000001,REJECTED,train_test_direction_mismatch
330,BTC,BTCUSDT,1756103,bitcoin-up-or-down-march-30-2026-5am-et,104148078587508844353349920933756688218237557006821345106795482220576723212955,"Bitcoin Up or Down - March 30, 5AM ET",1,funding_direction,negative,,1.0,28,16,12,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.48000000000000004,REJECTED,train_test_direction_mismatch
331,BTC,BTCUSDT,1756103,bitcoin-up-or-down-march-30-2026-5am-et,104148078587508844353349920933756688218237557006821345106795482220576723212955,"Bitcoin Up or Down - March 30, 5AM ET",1,funding_intensity,low,,1.0,28,16,12,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15117232040177092,nan,-0.08506551501723492,False,0.0,0.0,0.0,0.48000000000000004,REJECTED,train_test_direction_mismatch
332,BTC,BTCUSDT,1756103,bitcoin-up-or-down-march-30-2026-5am-et,104148078587508844353349920933756688218237557006821345106795482220576723212955,"Bitcoin Up or Down - March 30, 5AM ET",4,funding_direction,negative,,1.0,28,16,12,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.48000000000000004,REJECTED,train_test_direction_mismatch
333,BTC,BTCUSDT,1756103,bitcoin-up-or-down-march-30-2026-5am-et,104148078587508844353349920933756688218237557006821345106795482220576723212955,"Bitcoin Up or Down - March 30, 5AM ET",4,funding_intensity,low,,1.0,25,15,10,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.45,REJECTED,train_test_direction_mismatch
334,BTC,BTCUSDT,1788572,btc-updown-15m-1774943100,70386336306053591064901572670098149083024741986290800457524940079061783285886,"Bitcoin Up or Down - March 31, 3:45AM-4:00AM ET",1,funding_direction,positive,,1.0,23,13,10,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06880235777352123,nan,-0.11954102416618345,False,0.0,0.0,0.0,0.43000000000000005,REJECTED,insufficient_samples
335,BTC,BTCUSDT,1788572,btc-updown-15m-1774943100,70386336306053591064901572670098149083024741986290800457524940079061783285886,"Bitcoin Up or Down - March 31, 3:45AM-4:00AM ET",1,funding_intensity,low,,1.0,23,13,10,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06880235777352123,nan,-0.11954102416618345,False,0.0,0.0,0.0,0.43000000000000005,REJECTED,insufficient_samples
336,BTC,BTCUSDT,1773774,btc-updown-15m-1774862100,103407186728358881041895586520326247282254179365838055070220251644719004484191,"Bitcoin Up or Down - March 30, 5:15AM-5:30AM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803985806264761,nan,-0.3724237223056334,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
337,BTC,BTCUSDT,1812655,btc-updown-15m-1775090700,72061475874222420159890516473736860209868687239449654739186189927541936138758,"Bitcoin Up or Down - April 1, 8:45PM-9:00PM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28273406836728043,nan,0.3923585441899421,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
338,BTC,BTCUSDT,1812655,btc-updown-15m-1775090700,72061475874222420159890516473736860209868687239449654739186189927541936138758,"Bitcoin Up or Down - April 1, 8:45PM-9:00PM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28273406836728043,nan,0.3923585441899421,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
339,BTC,BTCUSDT,2052691,btc-updown-15m-1776952800,51694788479468158169664500118259336038053359890918771121580421126680980037164,"Bitcoin Up or Down - April 23, 10:00AM-10:15AM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
340,BTC,BTCUSDT,2052691,btc-updown-15m-1776952800,51694788479468158169664500118259336038053359890918771121580421126680980037164,"Bitcoin Up or Down - April 23, 10:00AM-10:15AM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
341,BTC,BTCUSDT,2069166,btc-updown-15m-1777132800,65244762073750236516161362318362881856456784328043762117285211279363068231679,"Bitcoin Up or Down - April 25, 12:00PM-12:15PM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
342,BTC,BTCUSDT,2069166,btc-updown-15m-1777132800,65244762073750236516161362318362881856456784328043762117285211279363068231679,"Bitcoin Up or Down - April 25, 12:00PM-12:15PM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
343,BTC,BTCUSDT,2083722,btc-updown-15m-1777271400,114745559876334374381493753876847836713172541829271680284066342831910273893773,"Bitcoin Up or Down - April 27, 2:30AM-2:45AM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
344,BTC,BTCUSDT,2083722,btc-updown-15m-1777271400,114745559876334374381493753876847836713172541829271680284066342831910273893773,"Bitcoin Up or Down - April 27, 2:30AM-2:45AM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
345,BTC,BTCUSDT,1773180,btc-updown-5m-1774858800,27447718362414934066594604009165057600587117359409496188839837767218855278210,"Bitcoin Up or Down - March 30, 4:20AM-4:25AM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
346,BTC,BTCUSDT,2056631,btc-updown-5m-1777001100,114098843164380392617106259609610594721239428226488170403105687347708108392631,"Bitcoin Up or Down - April 23, 11:25PM-11:30PM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
347,BTC,BTCUSDT,2056631,btc-updown-5m-1777001100,114098843164380392617106259609610594721239428226488170403105687347708108392631,"Bitcoin Up or Down - April 23, 11:25PM-11:30PM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
348,BTC,BTCUSDT,2061847,btc-updown-5m-1777052100,102279224143306672637763924628226222696455310398243341903303781647826915742883,"Bitcoin Up or Down - April 24, 1:35PM-1:40PM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
349,BTC,BTCUSDT,2061847,btc-updown-5m-1777052100,102279224143306672637763924628226222696455310398243341903303781647826915742883,"Bitcoin Up or Down - April 24, 1:35PM-1:40PM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
350,BTC,BTCUSDT,2072904,btc-updown-5m-1777162200,48526543975601377841024726035848939204054125681647437804711064393765280542352,"Bitcoin Up or Down - April 25, 8:10PM-8:15PM ET",1,funding_direction,negative,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
351,BTC,BTCUSDT,2072904,btc-updown-5m-1777162200,48526543975601377841024726035848939204054125681647437804711064393765280542352,"Bitcoin Up or Down - April 25, 8:10PM-8:15PM ET",1,funding_intensity,low,,1.0,22,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.42000000000000004,REJECTED,insufficient_samples
352,BTC,BTCUSDT,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",1,funding_direction,negative,,1.0,21,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.41000000000000003,REJECTED,insufficient_samples
353,BTC,BTCUSDT,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",1,funding_intensity,low,,1.0,21,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.41000000000000003,REJECTED,insufficient_samples
354,BTC,BTCUSDT,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",1,funding_direction,negative,,1.0,21,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.41000000000000003,REJECTED,insufficient_samples
355,BTC,BTCUSDT,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",1,funding_intensity,low,,1.0,21,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.41000000000000003,REJECTED,insufficient_samples
356,BTC,BTCUSDT,1788572,btc-updown-15m-1774943100,70386336306053591064901572670098149083024741986290800457524940079061783285886,"Bitcoin Up or Down - March 31, 3:45AM-4:00AM ET",4,funding_direction,positive,,1.0,20,12,8,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.4,REJECTED,insufficient_samples
357,BTC,BTCUSDT,1788572,btc-updown-15m-1774943100,70386336306053591064901572670098149083024741986290800457524940079061783285886,"Bitcoin Up or Down - March 31, 3:45AM-4:00AM ET",4,funding_intensity,low,,1.0,20,12,8,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.4,REJECTED,insufficient_samples
358,BTC,BTCUSDT,1817112,btc-updown-5m-1775143800,103215022778706138443843655408624294488288916324664053627274461783148934728655,"Bitcoin Up or Down - April 2, 11:30AM-11:35AM ET",1,funding_direction,negative,,1.0,20,12,8,-1,1.0,0.0,0.00011262651401925739,0.0,0.08333333333333333,0.0,-0.10012736683305917,-0.17247851532727945,nan,False,0.0,0.0,0.0,0.4,REJECTED,insufficient_samples
359,BTC,BTCUSDT,1817112,btc-updown-5m-1775143800,103215022778706138443843655408624294488288916324664053627274461783148934728655,"Bitcoin Up or Down - April 2, 11:30AM-11:35AM ET",1,funding_intensity,low,,1.0,20,12,8,-1,1.0,0.0,0.00011262651401925739,0.0,0.08333333333333333,0.0,-0.10012736683305917,-0.17247851532727945,nan,False,0.0,0.0,0.0,0.4,REJECTED,insufficient_samples
