rank,asset,market_id,market_slug,token_id,horizon_hours,feature_name,segment_type,segment_value,final_grade,retained_after_dedup,rejection_reasons,sample_count,test_samples,unique_flow_hours,active_wallet_coverage,non_zero_net_flow_coverage,test_improvement_over_baseline,net_test_improvement_after_cost,test_win_rate,stability
4474,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,57,23,28,1.0,1.0,-0.0005060302871807241,-0.004506030287180724,0.5652173913043478,0.00038319261385687015
4475,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,57,23,28,1.0,1.0,-0.0005060302871807241,-0.004506030287180724,0.5652173913043478,0.00038319261385687015
4476,ETH,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,1,flow_momentum_24h,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,88,36,9,1.0,1.0,-0.000507509506921621,-0.004507509506921621,0.4444444444444444,0.5046777831732864
4477,ETH,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,1,flow_momentum_24h,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,88,36,9,1.0,1.0,-0.000507509506921621,-0.004507509506921621,0.4444444444444444,0.5046777831732864
4478,ETH,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,1,flow_momentum_24h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,88,36,9,1.0,1.0,-0.000507509506921621,-0.004507509506921621,0.4444444444444444,0.5046777831732864
4479,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,1,large_trade_count,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,6,3,3,1.0,1.0,-0.0005108264715938555,-0.004510826471593856,0.3333333333333333,0.0
4480,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,1,whale_flow_score,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,6,3,3,1.0,1.0,-0.0005108264715938555,-0.004510826471593856,0.3333333333333333,0.0
4481,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,whale_flow_score,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,123,50,13,1.0,1.0,-0.000511928547282898,-0.004511928547282898,0.42,0.011253905242851565
4482,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,whale_flow_score,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,123,50,13,1.0,1.0,-0.000511928547282898,-0.004511928547282898,0.42,0.011253905242851565
4483,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,whale_flow_score,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,123,50,13,1.0,1.0,-0.000511928547282898,-0.004511928547282898,0.42,0.011253905242851565
4484,BTC,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,4,sell_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,124,50,6,1.0,1.0,-0.0005126125962258007,-0.0045126125962258005,0.46,0.30330284667929047
4485,BTC,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,4,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,124,50,6,1.0,1.0,-0.0005126125962258007,-0.0045126125962258005,0.46,0.30330284667929047
4486,BTC,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,4,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,124,50,6,1.0,1.0,-0.0005126125962258007,-0.0045126125962258005,0.46,0.30330284667929047
4487,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,buy_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4488,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,buy_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4489,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4490,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,buy_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4491,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4492,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.8022783732687804
4493,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,1,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,314,126,11,1.0,1.0,-0.0005154512479062537,-0.004515451247906254,0.4444444444444444,0.5
4494,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,sell_volume_usdc,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,34,14,11,1.0,1.0,-0.0005162342822107667,-0.004516234282210767,0.42857142857142855,0.3580903096197636
4495,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,34,14,11,1.0,1.0,-0.0005162342822107667,-0.004516234282210767,0.42857142857142855,0.3580903096197636
4496,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,34,14,11,1.0,1.0,-0.0005162342822107667,-0.004516234282210767,0.42857142857142855,0.3580903096197636
4497,ETH,965261,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,65375575037849886682769112267853604820362504640888829027195234577761014837492,1,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,143,58,20,1.0,1.0,-0.000516821637585771,-0.004516821637585771,0.5,0.015597288616996663
4498,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,24,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,594,238,24,1.0,1.0,-0.0005202206237181986,-0.004520220623718199,0.46638655462184875,0.0004991633044195963
4499,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,24,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,594,238,24,1.0,1.0,-0.0005202206237181986,-0.004520220623718199,0.46638655462184875,0.0004991633044195963
4500,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,24,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,594,238,24,1.0,1.0,-0.0005202206237181986,-0.004520220623718199,0.46638655462184875,0.0004991633044195963
4501,BTC,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,1,flow_momentum_24h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,21,9,2,1.0,1.0,-0.0005233914398798804,-0.004523391439879881,0.3333333333333333,0.0
4502,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,4,whale_flow_score,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement,45,18,10,1.0,1.0,-0.0005265008930647132,-0.0045265008930647135,0.6111111111111112,0.32606031272744335
4503,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,4,large_trade_count,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement,45,18,10,1.0,1.0,-0.0005265008930647132,-0.0045265008930647135,0.6111111111111112,0.3260603127274433
4504,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,1,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,908,364,8,1.0,1.0,-0.0005295386912108304,-0.00452953869121083,0.46153846153846156,0.3069374945590055
4505,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,908,364,8,1.0,1.0,-0.0005295386912108304,-0.00452953869121083,0.46153846153846156,0.3069374945590055
4506,BTC,701493,will-bitcoin-reach-130000-by-december-31-2026-756-151-855,106722178102302988256241610384561546855057790384749278490135208236665942286983,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,908,364,8,1.0,1.0,-0.0005295386912108304,-0.00452953869121083,0.46153846153846156,0.3069374945590055
4507,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,1,buy_volume_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,136,55,52,1.0,1.0,-0.0005314370348328615,-0.0045314370348328616,0.4,0.0011882524710107288
4508,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,148,60,62,1.0,1.0,-0.0005316207296624516,-0.004531620729662452,0.4166666666666667,0.3145161821023924
4509,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,148,60,62,1.0,1.0,-0.0005316207296624516,-0.004531620729662452,0.4166666666666667,0.019906198879241083
4510,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,148,60,62,1.0,1.0,-0.0005316207296624516,-0.004531620729662452,0.4166666666666667,0.019898302215127388
4511,BTC,2054828,will-bitcoin-reach-82500-in-april,94423609542225753670941582315634376847502597669978386106469977359775855278346,1,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,148,60,62,1.0,1.0,-0.0005316207296624516,-0.004531620729662452,0.4166666666666667,0.019898302215127388
4512,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,1,large_trade_count,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement,7,3,1,1.0,1.0,-0.0005317037926626541,-0.004531703792662654,0.6666666666666666,0.0
4513,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,1,whale_flow_score,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement,7,3,1,1.0,1.0,-0.0005317037926626541,-0.004531703792662654,0.6666666666666666,0.0
